date_mutation,valeur_fonciere,nom_commune,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude
28/02/2019,497200,La Tranche-sur-Mer,31,1,924,-1.437219,46.342954
28/03/2019,87000,Nieul-le-Dolent,76,3,268,-1.50962,46.573162
28/03/2019,87000,Nieul-le-Dolent,49,3,268,-1.50962,46.573162
19/03/2019,110000,Talmont-Saint-Hilaire,32,1,481,-1.617381,46.467992
19/03/2019,110000,Talmont-Saint-Hilaire,26,1,481,-1.617381,46.467992
19/03/2019,110000,Talmont-Saint-Hilaire,38,2,481,-1.617381,46.467992
19/03/2019,110000,Talmont-Saint-Hilaire,42,2,481,-1.617381,46.467992
19/03/2019,110000,Talmont-Saint-Hilaire,27,1,481,-1.617381,46.467992
19/03/2019,110000,Talmont-Saint-Hilaire,20,1,481,-1.617381,46.467992
19/03/2019,110000,Talmont-Saint-Hilaire,36,1,481,-1.617381,46.467992
28/03/2019,295400,Talmont-Saint-Hilaire,75,3,1815,-1.569774,46.456561
28/03/2019,295400,Talmont-Saint-Hilaire,30,1,1815,-1.569774,46.456561
09/04/2019,230000,Saint-Gilles-Croix-de-Vie,50,2,99,-1.932184,46.694114
27/03/2019,213000,La Tranche-sur-Mer,55,3,336,-1.411845,46.348779
27/03/2019,213000,La Tranche-sur-Mer,55,3,336,-1.411845,46.348779
15/04/2019,208000,Les Sables-d'Olonne,18,1,183,-1.767846,46.499445
05/04/2019,380000,Bretignolles-sur-Mer,49,4,398,-1.870858,46.618567
05/04/2019,380000,Bretignolles-sur-Mer,63,2,398,-1.870858,46.618567
17/04/2019,350000,Les Sables-d'Olonne,52,2,312,-1.777447,46.503727
17/04/2019,350000,Les Sables-d'Olonne,36,2,312,-1.777447,46.503727
17/04/2019,350000,Les Sables-d'Olonne,53,3,312,-1.777447,46.503727
17/04/2019,350000,Les Sables-d'Olonne,23,1,312,-1.777447,46.503727
13/04/2019,145500,Les Sables-d'Olonne,24,2,48,-1.778059,46.500518
13/04/2019,145500,Les Sables-d'Olonne,24,2,48,-1.778059,46.500518
12/04/2019,248555,Coëx,20,1,849,-1.751937,46.696184
19/04/2019,170000,Talmont-Saint-Hilaire,67,2,803,-1.630038,46.467635
19/04/2019,170000,Talmont-Saint-Hilaire,87,3,803,-1.630038,46.467635
11/04/2019,120000,Jard-sur-Mer,61,2,125,-1.576885,46.415309
11/04/2019,120000,Jard-sur-Mer,29,1,125,-1.576885,46.415309
11/04/2019,120000,Jard-sur-Mer,29,1,125,-1.576885,46.415309
11/04/2019,120000,Jard-sur-Mer,17,1,125,-1.576885,46.415309
19/04/2019,71000,La Tranche-sur-Mer,40,2,162,-1.459673,46.358899
19/04/2019,71000,La Tranche-sur-Mer,30,1,162,-1.459673,46.358899
26/04/2019,180000,Givrand,38,2,1054,-1.894007,46.669029
26/04/2019,180000,Givrand,38,2,1054,-1.894007,46.669029
26/04/2019,180000,Givrand,24,2,1054,-1.894007,46.669029
26/04/2019,180000,Givrand,24,2,1054,-1.894007,46.669029
26/04/2019,180000,Givrand,37,2,1054,-1.894007,46.669029
15/05/2019,98100,Talmont-Saint-Hilaire,45,2,76,-1.617542,46.466787
15/05/2019,98100,Talmont-Saint-Hilaire,45,2,76,-1.617542,46.466787
27/05/2019,187300,Notre-Dame-de-Riez,27,2,1104,-1.898131,46.756922
20/05/2019,386500,Saint-Avaugourd-des-Landes,43,2,7775,-1.471592,46.503415
20/05/2019,386500,Saint-Avaugourd-des-Landes,43,2,7775,-1.471592,46.503415
20/05/2019,386500,Saint-Avaugourd-des-Landes,43,2,1220,-1.471592,46.503415
20/05/2019,386500,Saint-Avaugourd-des-Landes,43,2,1220,-1.471592,46.503415
13/06/2019,255000,Saint-Gilles-Croix-de-Vie,70,3,310,-1.951513,46.699276
13/06/2019,255000,Saint-Gilles-Croix-de-Vie,70,3,310,-1.951513,46.699276
28/05/2019,240600,Les Sables-d'Olonne,26,1,105,-1.779157,46.499138
28/05/2019,240600,Les Sables-d'Olonne,22,1,105,-1.779157,46.499138
28/05/2019,240600,Les Sables-d'Olonne,63,3,105,-1.779157,46.499138
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,28,1,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,28,1,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,28,1,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,28,1,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,28,1,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,28,1,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
13/06/2019,10000000,Talmont-Saint-Hilaire,52,2,31536,-1.669847,46.440438
08/07/2019,145000,La Tranche-sur-Mer,90,4,1066,-1.388703,46.347802
08/07/2019,145000,La Tranche-sur-Mer,30,2,1066,-1.388703,46.347802
17/06/2019,1400000,Les Sables-d'Olonne,91,4,8740,-1.801292,46.497027
17/06/2019,1400000,Les Sables-d'Olonne,62,3,8740,-1.801292,46.497027
17/06/2019,1400000,Les Sables-d'Olonne,113,5,8740,-1.801292,46.497027
17/06/2019,1400000,Les Sables-d'Olonne,91,4,8740,-1.801292,46.497027
18/07/2019,265000,Les Sables-d'Olonne,33,1,58,-1.796846,46.496599
18/07/2019,265000,Les Sables-d'Olonne,33,1,58,-1.796846,46.496599
18/07/2019,265000,Les Sables-d'Olonne,33,1,58,-1.796846,46.496599
18/07/2019,125000,Les Sables-d'Olonne,70,3,150,-1.779414,46.499809
31/07/2019,298000,Les Sables-d'Olonne,44,2,65,-1.79019,46.495725
31/07/2019,298000,Les Sables-d'Olonne,44,2,65,-1.79019,46.495725
30/07/2019,50000,Les Sables-d'Olonne,41,3,105,-1.763716,46.488677
30/07/2019,50000,Les Sables-d'Olonne,44,2,105,-1.763716,46.488677
02/09/2019,120000,Sainte-Foy,15,1,442,-1.672138,46.544886
02/09/2019,120000,Sainte-Foy,89,4,442,-1.672138,46.544886
19/09/2019,180000,Jard-sur-Mer,51,2,623,-1.584641,46.419054
19/09/2019,180000,Jard-sur-Mer,63,3,623,-1.584641,46.419054
24/09/2019,360000,Les Sables-d'Olonne,94,5,152,-1.792549,46.495326
24/09/2019,360000,Les Sables-d'Olonne,35,2,152,-1.792549,46.495326
24/09/2019,360000,Les Sables-d'Olonne,24,1,152,-1.792549,46.495326
23/09/2019,290500,Grosbreuil,48,2,1335,-1.547414,46.537828
30/09/2019,215000,La Tranche-sur-Mer,49,3,300,-1.41056,46.348747
30/09/2019,215000,La Tranche-sur-Mer,17,1,300,-1.41056,46.348747
11/10/2019,582000,Les Sables-d'Olonne,65,4,123,-1.790294,46.495556
11/10/2019,582000,Les Sables-d'Olonne,60,4,123,-1.790294,46.495556
31/10/2019,478500,Les Sables-d'Olonne,104,4,224,-1.782156,46.501851
31/10/2019,478500,Les Sables-d'Olonne,107,4,224,-1.782156,46.501851
31/10/2019,217000,Les Achards,34,1,505,-1.659887,46.608046
31/10/2019,217000,Les Achards,68,2,505,-1.659887,46.608046
31/10/2019,217000,Les Achards,34,1,635,-1.659887,46.608046
31/10/2019,217000,Les Achards,68,2,635,-1.659887,46.608046
03/12/2019,456000,Les Sables-d'Olonne,72,3,2877,-1.783339,46.501098
03/12/2019,456000,Les Sables-d'Olonne,128,5,2877,-1.783339,46.501098
11/12/2019,147000,Les Achards,52,3,75,-1.659747,46.617996
11/12/2019,147000,Les Achards,57,3,75,-1.659747,46.617996
13/12/2019,185000,Saint-Georges-de-Pointindoux,67,3,800,-1.629665,46.644849
13/12/2019,185000,Saint-Georges-de-Pointindoux,96,4,800,-1.629665,46.644849
13/12/2019,185000,Saint-Georges-de-Pointindoux,96,4,3200,-1.629665,46.644849
13/12/2019,185000,Saint-Georges-de-Pointindoux,67,3,3200,-1.629665,46.644849
18/12/2019,240000,Les Sables-d'Olonne,75,3,173,-1.778013,46.498969
17/12/2019,1,Talmont-Saint-Hilaire,10,1,869,-1.618892,46.465799
17/12/2019,1,Talmont-Saint-Hilaire,10,1,869,-1.618892,46.465799
27/12/2019,235000,Les Sables-d'Olonne,49,3,58,-1.78172,46.495868
27/12/2019,235000,Les Sables-d'Olonne,68,3,58,-1.78172,46.495868
28/12/2019,400000,Bretignolles-sur-Mer,54,3,816,-1.871855,46.619964
28/12/2019,400000,Bretignolles-sur-Mer,47,2,816,-1.871855,46.619964
28/12/2019,400000,Bretignolles-sur-Mer,39,2,816,-1.871855,46.619964
03/01/2019,350000,Challans,25,1,436,-1.883141,46.845289
03/01/2019,350000,Challans,20,1,436,-1.883141,46.845289
03/01/2019,350000,Challans,25,1,436,-1.883141,46.845289
03/01/2019,350000,Challans,20,1,436,-1.883141,46.845289
03/01/2019,350000,Challans,20,1,436,-1.883141,46.845289
03/01/2019,350000,Challans,25,1,436,-1.883141,46.845289
03/01/2019,350000,Challans,25,1,436,-1.883141,46.845289
03/01/2019,350000,Challans,25,1,436,-1.883141,46.845289
25/01/2019,180000,Noirmoutier-en-l'Île,29,1,80,-2.236756,47.003969
24/01/2019,145000,La Barre-de-Monts,80,4,240,-2.136134,46.890613
22/01/2019,123310,Challans,76,3,99,-1.872074,46.854681
06/02/2019,150000,Challans,43,3,210,-1.878968,46.847345
06/02/2019,150000,Challans,34,1,210,-1.878968,46.847345
12/03/2019,180000,Barbâtre,36,1,400,-2.176837,46.943163
22/03/2019,135000,Noirmoutier-en-l'Île,60,3,92,-2.300282,47.022584
03/04/2019,45000,Notre-Dame-de-Monts,21,1,356,-2.128224,46.844156
03/04/2019,45000,Notre-Dame-de-Monts,26,1,356,-2.128224,46.844156
03/04/2019,45000,Notre-Dame-de-Monts,26,1,356,-2.128224,46.844156
03/04/2019,45000,Notre-Dame-de-Monts,19,1,356,-2.128224,46.844156
03/04/2019,45000,Notre-Dame-de-Monts,33,1,356,-2.128224,46.844156
11/04/2019,340000,Maché,31,1,733,-1.686897,46.753127
11/04/2019,340000,Maché,31,1,733,-1.686897,46.753127
11/04/2019,340000,Maché,18,1,733,-1.686897,46.753127
11/04/2019,340000,Maché,40,2,733,-1.686897,46.753127
11/04/2019,340000,Maché,24,1,733,-1.686897,46.753127
11/04/2019,340000,Maché,12,1,733,-1.686897,46.753127
11/04/2019,340000,Maché,26,1,733,-1.686897,46.753127
11/04/2019,340000,Maché,24,1,733,-1.686897,46.753127
11/04/2019,340000,Maché,12,1,733,-1.686897,46.753127
19/04/2019,74500,Notre-Dame-de-Monts,40,2,122,-2.128864,46.842735
28/02/2019,220000,L'Épine,37,2,495,-2.265939,46.976082
28/02/2019,220000,L'Épine,37,2,495,-2.265939,46.976082
28/02/2019,220000,L'Épine,37,2,495,-2.265939,46.976082
28/02/2019,220000,L'Épine,28,2,495,-2.265939,46.976082
28/02/2019,220000,L'Épine,48,2,495,-2.265939,46.976082
24/04/2019,110000,Challans,41,2,227,-1.885818,46.849003
24/04/2019,110000,Challans,39,2,227,-1.885818,46.849003
21/06/2019,210000,Noirmoutier-en-l'Île,46,3,130,-2.291746,47.015828
05/07/2019,720000,L'Île-d'Yeu,12,1,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,12,1,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,34,1,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,18,1,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,13,1,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,15,1,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,22,1,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,22,0,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,15,1,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,12,1,530,-2.340275,46.719254
05/07/2019,720000,L'Île-d'Yeu,25,1,530,-2.340275,46.719254
30/07/2019,212500,Noirmoutier-en-l'Île,58,3,119,-2.233847,47.006989
26/07/2019,245000,Challans,24,2,195,-1.881627,46.847092
26/07/2019,245000,Challans,33,2,195,-1.881627,46.847092
26/07/2019,245000,Challans,31,2,195,-1.881627,46.847092
26/07/2019,245000,Challans,24,2,195,-1.881627,46.847092
26/07/2019,245000,Challans,31,2,195,-1.881627,46.847092
26/07/2019,245000,Challans,26,2,195,-1.881627,46.847092
20/07/2019,195000,Challans,23,1,207,-1.871105,46.838515
20/07/2019,195000,Challans,19,1,207,-1.871105,46.838515
20/07/2019,195000,Challans,17,1,207,-1.871105,46.838515
20/07/2019,195000,Challans,19,1,207,-1.871105,46.838515
03/09/2019,280000,L'Épine,56,3,617,-2.275606,46.975847
03/09/2019,280000,L'Épine,34,2,617,-2.275606,46.975847
06/08/2019,423783.6,Saint-Jean-de-Monts,65,3,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,57,2,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,65,3,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,36,1,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,35,1,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,35,1,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,36,1,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,36,1,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,65,3,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,36,1,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,35,1,3003,-2.060258,46.796216
06/08/2019,423783.6,Saint-Jean-de-Monts,57,2,3003,-2.060258,46.796216
05/08/2019,1136259.9,Challans,31,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,18,1,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,37,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,18,1,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,42,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,17,1,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,17,1,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,18,1,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,37,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,42,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,17,1,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,37,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,17,1,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,72,3,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,37,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,18,1,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,37,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,42,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,37,2,2000,-1.866672,46.846942
05/08/2019,1136259.9,Challans,17,1,2000,-1.866672,46.846942
27/09/2019,180000,Barbâtre,57,3,181,-2.171833,46.936578
22/10/2019,420000,Challans,13,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,18,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,15,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,12,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,13,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,8,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,8,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,12,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,10,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,13,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,16,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,12,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,12,1,276,-1.879442,46.848321
22/10/2019,420000,Challans,10,1,276,-1.879442,46.848321
28/10/2019,160000,Notre-Dame-de-Monts,28,1,91,-2.133966,46.826038
28/10/2019,160000,Notre-Dame-de-Monts,28,1,91,-2.133966,46.826038
23/10/2019,65500,Notre-Dame-de-Monts,24,1,3,-2.137694,46.834709
08/11/2019,51000,Saint-Jean-de-Monts,32,1,16,-2.066267,46.781349
16/12/2019,265000,Saint-Jean-de-Monts,83,3,496,-2.046946,46.780247
16/12/2019,265000,Saint-Jean-de-Monts,40,1,496,-2.046946,46.780247
09/12/2019,747000,Challans,63,3,1068,-1.882515,46.846853
09/12/2019,747000,Challans,69,3,1068,-1.882515,46.846853
02/01/2019,154000,Le Mans,15,1,81,0.192574,47.999409
02/01/2019,154000,Le Mans,15,1,81,0.192574,47.999409
02/01/2019,154000,Le Mans,15,1,81,0.192574,47.999409
02/01/2019,154000,Le Mans,15,1,81,0.192574,47.999409
03/01/2019,380000,Le Mans,32,2,202,0.197856,48.006619
03/01/2019,380000,Le Mans,42,2,202,0.197856,48.006619
03/01/2019,380000,Le Mans,48,17,202,0.197856,48.006619
03/01/2019,380000,Le Mans,36,2,202,0.197856,48.006619
15/01/2019,149000,Le Mans,46,2,296,0.178207,48.009035
15/01/2019,149000,Le Mans,58,3,296,0.178207,48.009035
29/01/2019,1,Louplande,76,3,425,0.040199,47.944276
31/01/2019,245000,Le Mans,20,1,115,0.18735,48.007966
31/01/2019,245000,Le Mans,25,1,115,0.18735,48.007966
31/01/2019,245000,Le Mans,20,1,115,0.18735,48.007966
31/01/2019,245000,Le Mans,10,1,115,0.18735,48.007966
31/01/2019,245000,Le Mans,22,1,115,0.18735,48.007966
31/01/2019,245000,Le Mans,20,1,115,0.18735,48.007966
31/01/2019,245000,Le Mans,10,1,115,0.18735,48.007966
31/01/2019,245000,Le Mans,10,1,115,0.18735,48.007966
09/01/2019,130000,Le Mans,82,3,109,0.191161,48.009727
24/01/2019,115000,Le Mans,49,2,375,0.174225,47.992613
24/01/2019,115000,Le Mans,66,3,375,0.174225,47.992613
24/01/2019,270000,Le Mans,42,2,131,0.207859,48.006783
24/01/2019,270000,Le Mans,42,2,131,0.207859,48.006783
24/01/2019,270000,Le Mans,28,2,131,0.207859,48.006783
24/01/2019,270000,Le Mans,63,2,131,0.207859,48.006783
15/02/2019,310000,Le Mans,59,3,80,0.197118,48.000988
15/02/2019,310000,Le Mans,55,2,80,0.197118,48.000988
15/02/2019,310000,Le Mans,70,2,80,0.197118,48.000988
14/02/2019,162000,La Bazoge,64,3,199,0.154653,48.099298
14/02/2019,162000,La Bazoge,60,2,199,0.154653,48.099298
22/02/2019,240000,La Bazoge,45,3,716,0.154735,48.099492
22/02/2019,240000,La Bazoge,47,3,716,0.154735,48.099492
22/02/2019,240000,La Bazoge,49,2,716,0.154735,48.099492
22/02/2019,240000,La Bazoge,48,2,716,0.154735,48.099492
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,86,4,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,54,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,71,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,35,1,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,28,1,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,28,1,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,28,1,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
08/02/2019,1,Le Mans,64,3,25375,0.207662,47.971209
08/02/2019,1,Le Mans,50,2,25375,0.207662,47.971209
01/03/2019,200000,Allonnes,60,3,202,0.15667,47.967228
01/03/2019,200000,Allonnes,48,2,202,0.15667,47.967228
01/03/2019,200000,Allonnes,51,2,202,0.15667,47.967228
01/03/2019,200000,Allonnes,58,3,202,0.15667,47.967228
22/02/2019,320000,Le Mans,57,2,98,0.197359,47.996786
27/02/2019,100000,Loué,51,2,266,-0.151599,47.995207
27/02/2019,100000,Loué,57,3,266,-0.151599,47.995207
27/02/2019,100000,Loué,57,2,266,-0.151599,47.995207
11/03/2019,87000,Le Mans,50,1,117,0.193502,47.990278
11/03/2019,87000,Le Mans,50,1,117,0.193502,47.990278
11/03/2019,87000,Le Mans,50,1,117,0.193502,47.990278
21/03/2019,120100,Le Mans,40,2,159,0.180736,47.997322
29/03/2019,373500,Le Mans,23,1,160,0.194366,47.99808
29/03/2019,373500,Le Mans,60,2,160,0.194366,47.99808
29/03/2019,373500,Le Mans,23,1,160,0.194366,47.99808
29/03/2019,373500,Le Mans,23,1,160,0.194366,47.99808
29/03/2019,373500,Le Mans,23,1,160,0.194366,47.99808
29/03/2019,373500,Le Mans,18,1,160,0.194366,47.99808
29/03/2019,298110,Le Mans,48,2,211,0.195461,47.997174
29/03/2019,298110,Le Mans,29,1,211,0.195461,47.997174
29/03/2019,298110,Le Mans,69,3,211,0.195461,47.997174
29/03/2019,298110,Le Mans,68,3,211,0.195461,47.997174
03/04/2019,273000,Le Mans,40,2,202,0.200332,48.011448
03/04/2019,273000,Le Mans,35,2,202,0.200332,48.011448
03/04/2019,273000,Le Mans,38,2,202,0.200332,48.011448
